onset	duration	sample	value
78.218	n/a	39109	15
78.876	n/a	39438	37
79.404	n/a	39702	51
80.672	n/a	40336	15
81.268	n/a	40634	37
81.634	n/a	40817	48
82.964	n/a	41482	16
83.626	n/a	41813	37
83.984	n/a	41992	48
85.252	n/a	42626	14
85.908	n/a	42954	32
86.314	n/a	43157	33
87.544	n/a	43772	13
88.36	n/a	44180	42
88.832	n/a	44416	43
90.148	n/a	45074	13
90.814	n/a	45407	32
91.226	n/a	45613	33
92.516	n/a	46258	11
93.392	n/a	46696	30
93.866	n/a	46933	31
95.036	n/a	47518	13
95.876	n/a	47938	32
96.376	n/a	48188	33
97.556	n/a	48778	11
98.19	n/a	49095	30
98.56	n/a	49280	31
99.88	n/a	49940	12
100.658	n/a	50329	40
101.124	n/a	50562	41
102.364	n/a	51182	11
102.956	n/a	51478	30
103.464	n/a	51732	31
104.734	n/a	52367	16
105.128	n/a	52564	35
105.634	n/a	52817	36
106.966	n/a	53483	13
107.924	n/a	53962	34
108.32	n/a	54160	51
109.506	n/a	54753	12
110.128	n/a	55064	40
110.528	n/a	55264	41
111.692	n/a	55846	15
112.268	n/a	56134	35
112.738	n/a	56369	36
113.984	n/a	56992	15
114.534	n/a	57267	37
114.982	n/a	57491	48
116.268	n/a	58134	14
116.846	n/a	58423	32
117.186	n/a	58593	33
118.338	n/a	59169	14
118.832	n/a	59416	32
120.606	n/a	60303	14
121.06	n/a	60530	32
121.5	n/a	60750	33
122.79	n/a	61395	12
123.41	n/a	61705	30
123.924	n/a	61962	31
125.176	n/a	62588	13
125.784	n/a	62892	34
126.15	n/a	63075	49
127.318	n/a	63659	12
128.206	n/a	64103	30
128.604	n/a	64302	31
129.804	n/a	64902	16
130.582	n/a	65291	35
131.082	n/a	65541	36
132.338	n/a	66169	11
132.956	n/a	66478	40
133.306	n/a	66653	41
134.604	n/a	67302	15
135.222	n/a	67611	37
135.732	n/a	67866	48
136.972	n/a	68486	11
137.41	n/a	68705	30
137.978	n/a	68989	31
139.216	n/a	69608	11
139.942	n/a	69971	30
140.292	n/a	70146	31
141.466	n/a	70733	16
142.082	n/a	71041	37
142.612	n/a	71306	48
143.898	n/a	71949	11
144.536	n/a	72268	30
145.012	n/a	72506	31
146.228	n/a	73114	12
146.894	n/a	73447	40
