onset	duration	sample	value
146.43	n/a	73215	14
146.962	n/a	73481	32
147.508	n/a	73754	33
148.82	n/a	74410	14
149.42	n/a	74710	32
149.912	n/a	74956	51
151.206	n/a	75603	13
151.81	n/a	75905	32
152.338	n/a	76169	33
153.65	n/a	76825	11
154.294	n/a	77147	40
154.692	n/a	77346	41
155.852	n/a	77926	12
156.482	n/a	78241	30
156.846	n/a	78423	31
158.002	n/a	79001	16
158.638	n/a	79319	35
159.164	n/a	79582	36
160.414	n/a	80207	12
160.982	n/a	80491	30
161.34	n/a	80670	31
162.568	n/a	81284	15
163.232	n/a	81616	35
163.65	n/a	81825	36
164.952	n/a	82476	13
165.452	n/a	82726	32
165.846	n/a	82923	33
167.182	n/a	83591	15
167.82	n/a	83910	37
168.296	n/a	84148	48
169.436	n/a	84718	15
169.962	n/a	84981	47
170.366	n/a	85183	38
171.714	n/a	85857	16
172.442	n/a	86221	35
172.926	n/a	86463	36
174.234	n/a	87117	16
174.774	n/a	87387	37
175.164	n/a	87582	48
176.44	n/a	88220	13
177.18	n/a	88590	32
177.684	n/a	88842	33
179.042	n/a	89521	13
179.606	n/a	89803	32
180.122	n/a	90061	33
181.41	n/a	90705	16
182	n/a	91000	35
182.414	n/a	91207	36
183.628	n/a	91814	12
184.356	n/a	92178	30
184.856	n/a	92428	31
185.992	n/a	92996	15
186.656	n/a	93328	37
187.1	n/a	93550	48
188.378	n/a	94189	16
188.992	n/a	94496	35
189.466	n/a	94733	36
190.732	n/a	95366	14
191.188	n/a	95594	42
191.756	n/a	95878	43
193.052	n/a	96526	11
193.678	n/a	96839	30
194.196	n/a	97098	31
195.546	n/a	97773	15
196.058	n/a	98029	35
196.524	n/a	98262	36
197.778	n/a	98889	14
198.298	n/a	99149	42
198.73	n/a	99365	43
199.982	n/a	99991	15
200.656	n/a	100328	37
201.064	n/a	100532	51
202.202	n/a	101101	12
202.766	n/a	101383	30
203.148	n/a	101574	31
204.48	n/a	102240	13
204.938	n/a	102469	42
205.396	n/a	102698	43
206.686	n/a	103343	16
207.362	n/a	103681	37
207.772	n/a	103886	48
208.978	n/a	104489	16
209.548	n/a	104774	37
210.016	n/a	105008	48
211.304	n/a	105652	11
211.986	n/a	105993	40
212.382	n/a	106191	41
213.704	n/a	106852	14
214.346	n/a	107173	42
214.768	n/a	107384	43
215.99	n/a	107995	12
216.58	n/a	108290	40
216.922	n/a	108461	41
218.166	n/a	109083	11
218.704	n/a	109352	40
219.092	n/a	109546	41
220.368	n/a	110184	11
220.86	n/a	110430	30
221.24	n/a	110620	31
222.478	n/a	111239	12
223.048	n/a	111524	30
223.422	n/a	111711	31
224.56	n/a	112280	15
225.33	n/a	112665	35
225.78	n/a	112890	51
227.066	n/a	113533	11
227.69	n/a	113845	30
228.108	n/a	114054	31
229.248	n/a	114624	15
229.846	n/a	114923	35
230.342	n/a	115171	36
231.668	n/a	115834	16
232.206	n/a	116103	47
232.612	n/a	116306	38
233.942	n/a	116971	15
234.528	n/a	117264	35
234.928	n/a	117464	36
236.254	n/a	118127	11
236.878	n/a	118439	30
237.332	n/a	118666	31
238.554	n/a	119277	14
239.08	n/a	119540	32
239.528	n/a	119764	33
240.83	n/a	120415	13
241.502	n/a	120751	44
241.996	n/a	120998	39
243.184	n/a	121592	13
243.69	n/a	121845	42
244.254	n/a	122127	43
245.598	n/a	122799	16
246.224	n/a	123112	47
246.648	n/a	123324	38
247.914	n/a	123957	14
248.57	n/a	124285	32
248.94	n/a	124470	33
250.086	n/a	125043	16
250.704	n/a	125352	47
251.184	n/a	125592	38
252.348	n/a	126174	12
253.16	n/a	126580	40
253.55	n/a	126775	41
254.816	n/a	127408	13
255.442	n/a	127721	32
255.958	n/a	127979	33
257.172	n/a	128586	13
257.77	n/a	128885	32
258.178	n/a	129089	33
259.424	n/a	129712	14
260.122	n/a	130061	42
260.508	n/a	130254	43
261.738	n/a	130869	15
262.426	n/a	131213	35
262.8	n/a	131400	36
264.122	n/a	132061	14
264.598	n/a	132299	34
265.182	n/a	132591	49
266.426	n/a	133213	12
266.946	n/a	133473	40
267.372	n/a	133686	41
268.692	n/a	134346	11
269.21	n/a	134605	40
269.608	n/a	134804	41
270.764	n/a	135382	14
271.63	n/a	135815	32
272.084	n/a	136042	51
273.362	n/a	136681	16
273.724	n/a	136862	47
274.248	n/a	137124	38
275.406	n/a	137703	11
276.02	n/a	138010	30
276.54	n/a	138270	31
277.782	n/a	138891	13
278.354	n/a	139177	34
278.836	n/a	139418	49
280	n/a	140000	11
280.662	n/a	140331	30
281.11	n/a	140555	31
